Dataset,N,Node,H_norm,max_prob,tau_v,Decision,tau_max_dynamic,tau_min_dynamic
CS,18333,5337,0.322928,0.565157,0.824139,Accept refinement,0.883346,0.7
CS,18333,5338,0.002421,0.999366,0.882902,Keep original,0.883346,0.7
CS,18333,5339,0.006293,0.998246,0.882192,Keep original,0.883346,0.7
CS,18333,5340,0.084672,0.961643,0.867822,Keep original,0.883346,0.7
CS,18333,5341,0.091879,0.962191,0.8665,Keep original,0.883346,0.7
CS,18333,5342,6e-06,0.999999,0.883345,Keep original,0.883346,0.7
CS,18333,5343,0.00174,0.999572,0.883027,Keep original,0.883346,0.7
CS,18333,5344,0.313152,0.760592,0.825931,Accept refinement,0.883346,0.7
CS,18333,5345,0.012607,0.995327,0.881035,Keep original,0.883346,0.7
CS,18333,5346,0.001513,0.999632,0.883069,Keep original,0.883346,0.7
CS,18333,5347,0.030779,0.988548,0.877703,Keep original,0.883346,0.7
CS,18333,5348,0.002547,0.999318,0.882879,Keep original,0.883346,0.7
CS,18333,5349,3.6e-05,0.999993,0.88334,Keep original,0.883346,0.7
CS,18333,5350,0.158948,0.889078,0.854204,Keep original,0.883346,0.7
CS,18333,5351,0.011654,0.996364,0.881209,Keep original,0.883346,0.7
CS,18333,5352,0.013389,0.995665,0.880891,Keep original,0.883346,0.7
CS,18333,5353,0.228797,0.70892,0.841397,Accept refinement,0.883346,0.7
CS,18333,5354,0.001061,0.999738,0.883152,Keep original,0.883346,0.7
CS,18333,5355,0.003214,0.999036,0.882757,Keep original,0.883346,0.7
CS,18333,5356,0.177088,0.893382,0.850878,Keep original,0.883346,0.7
CS,18333,5357,0.401853,0.502509,0.809668,Accept refinement,0.883346,0.7
CS,18333,5358,0.082063,0.954706,0.8683,Keep original,0.883346,0.7
CS,18333,5359,0.013732,0.995455,0.880828,Keep original,0.883346,0.7
CS,18333,5360,0.025072,0.991537,0.878749,Keep original,0.883346,0.7
CS,18333,5361,0.099895,0.9551,0.865031,Keep original,0.883346,0.7
CS,18333,5362,0.050471,0.981295,0.874092,Keep original,0.883346,0.7
CS,18333,5363,0.00124,0.999679,0.883119,Keep original,0.883346,0.7
CS,18333,5364,0.001611,0.999566,0.883051,Keep original,0.883346,0.7
CS,18333,5365,0.013512,0.995266,0.880869,Keep original,0.883346,0.7
CS,18333,5366,0.005735,0.997882,0.882295,Keep original,0.883346,0.7
CS,18333,5367,0.001903,0.99944,0.882997,Keep original,0.883346,0.7
CS,18333,5368,0.054771,0.979237,0.873304,Keep original,0.883346,0.7
CS,18333,5369,0.000559,0.999858,0.883244,Keep original,0.883346,0.7
CS,18333,5370,0.01561,0.994082,0.880484,Keep original,0.883346,0.7
CS,18333,5371,0.059819,0.975466,0.872378,Keep original,0.883346,0.7
CS,18333,5372,0.413858,0.595655,0.807467,Accept refinement,0.883346,0.7
CS,18333,5373,0.283869,0.690095,0.8313,Accept refinement,0.883346,0.7
CS,18333,5374,0.021826,0.99196,0.879344,Keep original,0.883346,0.7
CS,18333,5375,0.000111,0.999975,0.883326,Keep original,0.883346,0.7
CS,18333,5376,0.003259,0.999127,0.882749,Keep original,0.883346,0.7
CS,18333,5377,0.008149,0.997443,0.881852,Keep original,0.883346,0.7
CS,18333,5378,0.00644,0.997977,0.882165,Keep original,0.883346,0.7
CS,18333,5379,0.001499,0.999627,0.883071,Keep original,0.883346,0.7
CS,18333,5380,0.003352,0.998944,0.882732,Keep original,0.883346,0.7
CS,18333,5381,0.086191,0.963302,0.867543,Keep original,0.883346,0.7
CS,18333,5382,0.003658,0.998907,0.882675,Keep original,0.883346,0.7
CS,18333,5383,0.00017,0.999961,0.883315,Keep original,0.883346,0.7
CS,18333,5384,0.001967,0.999467,0.882986,Keep original,0.883346,0.7
CS,18333,5385,0.290465,0.631348,0.83009,Accept refinement,0.883346,0.7
CS,18333,5386,5e-05,0.99999,0.883337,Keep original,0.883346,0.7
CS,18333,5387,0.488008,0.353182,0.793872,Accept refinement,0.883346,0.7
CS,18333,5388,0.00056,0.99987,0.883243,Keep original,0.883346,0.7
CS,18333,5389,0.000154,0.999968,0.883318,Keep original,0.883346,0.7
CS,18333,5390,0.01817,0.994208,0.880015,Keep original,0.883346,0.7
CS,18333,5391,0.049481,0.980873,0.874274,Keep original,0.883346,0.7
CS,18333,5392,5e-06,0.999999,0.883345,Keep original,0.883346,0.7
CS,18333,5393,0.130165,0.942989,0.859481,Keep original,0.883346,0.7
CS,18333,5394,0.004822,0.998333,0.882462,Keep original,0.883346,0.7
CS,18333,5395,0.002594,0.999248,0.882871,Keep original,0.883346,0.7
CS,18333,5396,0.465338,0.697375,0.798028,Accept refinement,0.883346,0.7
CS,18333,5397,0.169424,0.923014,0.852283,Keep original,0.883346,0.7
CS,18333,5398,0.0,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,5399,0.01344,0.99551,0.880882,Keep original,0.883346,0.7
CS,18333,5400,0.103033,0.930493,0.864455,Keep original,0.883346,0.7
CS,18333,5401,0.005191,0.998146,0.882394,Keep original,0.883346,0.7
CS,18333,5402,0.71538,0.382564,0.752184,Accept refinement,0.883346,0.7
CS,18333,5403,0.297207,0.544691,0.828854,Accept refinement,0.883346,0.7
CS,18333,5404,0.14953,0.9303,0.85593,Keep original,0.883346,0.7
CS,18333,5405,0.192815,0.906563,0.847994,Keep original,0.883346,0.7
CS,18333,5406,0.168494,0.89782,0.852453,Keep original,0.883346,0.7
CS,18333,5407,0.000752,0.999824,0.883208,Keep original,0.883346,0.7
CS,18333,5408,0.145874,0.9154,0.856601,Keep original,0.883346,0.7
CS,18333,5409,0.004494,0.998752,0.882522,Keep original,0.883346,0.7
CS,18333,5410,0.002696,0.999311,0.882852,Keep original,0.883346,0.7
CS,18333,5411,0.000163,0.999967,0.883316,Keep original,0.883346,0.7
CS,18333,5412,0.045516,0.980595,0.875001,Keep original,0.883346,0.7
CS,18333,5413,0.445616,0.45889,0.801644,Accept refinement,0.883346,0.7
CS,18333,5414,0.000103,0.99998,0.883327,Keep original,0.883346,0.7
CS,18333,5415,0.019259,0.99368,0.879815,Keep original,0.883346,0.7
CS,18333,5416,0.338844,0.49465,0.82122,Accept refinement,0.883346,0.7
CS,18333,5417,7.4e-05,0.999986,0.883332,Keep original,0.883346,0.7
CS,18333,5418,0.26362,0.785279,0.835012,Accept refinement,0.883346,0.7
CS,18333,5419,0.037946,0.986812,0.876389,Keep original,0.883346,0.7
CS,18333,5420,0.025009,0.99155,0.878761,Keep original,0.883346,0.7
CS,18333,5421,0.255296,0.685108,0.836539,Accept refinement,0.883346,0.7
CS,18333,5422,0.007706,0.997806,0.881933,Keep original,0.883346,0.7
CS,18333,5423,0.082925,0.946851,0.868142,Keep original,0.883346,0.7
CS,18333,5424,0.063019,0.967473,0.871792,Keep original,0.883346,0.7
CS,18333,5425,0.012297,0.996262,0.881091,Keep original,0.883346,0.7
CS,18333,5426,0.144768,0.868431,0.856803,Keep original,0.883346,0.7
CS,18333,5427,0.246949,0.813324,0.838069,Accept refinement,0.883346,0.7
CS,18333,5428,0.014893,0.994603,0.880615,Keep original,0.883346,0.7
CS,18333,5429,0.000193,0.999959,0.883311,Keep original,0.883346,0.7
CS,18333,5430,0.001061,0.999735,0.883152,Keep original,0.883346,0.7
CS,18333,5431,0.003219,0.998963,0.882756,Keep original,0.883346,0.7
CS,18333,5432,0.021265,0.993015,0.879447,Keep original,0.883346,0.7
CS,18333,5433,0.008618,0.997248,0.881766,Keep original,0.883346,0.7
CS,18333,5434,2e-06,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,5435,1.2e-05,0.999998,0.883344,Keep original,0.883346,0.7
CS,18333,5436,0.074539,0.965217,0.86968,Keep original,0.883346,0.7
CS,18333,5437,0.001231,0.999639,0.88312,Keep original,0.883346,0.7
CS,18333,5438,0.008867,0.997175,0.88172,Keep original,0.883346,0.7
CS,18333,5439,0.188845,0.853679,0.848722,Keep original,0.883346,0.7
CS,18333,5440,0.348981,0.813435,0.819362,Accept refinement,0.883346,0.7
CS,18333,5441,0.007069,0.997713,0.88205,Keep original,0.883346,0.7
CS,18333,5442,0.165575,0.838165,0.852989,Accept refinement,0.883346,0.7
CS,18333,5443,0.149739,0.905364,0.855892,Keep original,0.883346,0.7
CS,18333,5444,0.0,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,5445,2e-06,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,5446,0.087143,0.950999,0.867369,Keep original,0.883346,0.7
CS,18333,5447,0.111763,0.938414,0.862855,Keep original,0.883346,0.7
CS,18333,5448,0.035684,0.986065,0.876804,Keep original,0.883346,0.7
CS,18333,5449,0.102042,0.933386,0.864637,Keep original,0.883346,0.7
CS,18333,5450,0.00036,0.999922,0.88328,Keep original,0.883346,0.7
CS,18333,5451,0.080906,0.967601,0.868512,Keep original,0.883346,0.7
CS,18333,5452,0.010852,0.996076,0.881356,Keep original,0.883346,0.7
CS,18333,5453,0.000249,0.999946,0.8833,Keep original,0.883346,0.7
CS,18333,5454,0.022862,0.992201,0.879154,Keep original,0.883346,0.7
CS,18333,5455,2.1e-05,0.999996,0.883342,Keep original,0.883346,0.7
CS,18333,5456,0.103318,0.956313,0.864403,Keep original,0.883346,0.7
CS,18333,5457,0.006879,0.99756,0.882085,Keep original,0.883346,0.7
CS,18333,5458,0.095696,0.957557,0.8658,Keep original,0.883346,0.7
CS,18333,5459,0.07604,0.957496,0.869404,Keep original,0.883346,0.7
CS,18333,5460,0.020235,0.993178,0.879636,Keep original,0.883346,0.7
CS,18333,5461,0.005746,0.998366,0.882293,Keep original,0.883346,0.7
CS,18333,5462,0.002118,0.999399,0.882958,Keep original,0.883346,0.7
CS,18333,5463,0.130159,0.938518,0.859482,Keep original,0.883346,0.7
CS,18333,5464,0.011726,0.996359,0.881196,Keep original,0.883346,0.7
CS,18333,5465,2.2e-05,0.999996,0.883342,Keep original,0.883346,0.7
CS,18333,5466,0.008166,0.997435,0.881849,Keep original,0.883346,0.7
CS,18333,5467,0.204935,0.830569,0.845772,Accept refinement,0.883346,0.7
CS,18333,5468,0.0077,0.997714,0.881934,Keep original,0.883346,0.7
CS,18333,5469,0.029822,0.989287,0.877878,Keep original,0.883346,0.7
CS,18333,5470,8e-06,0.999999,0.883345,Keep original,0.883346,0.7
CS,18333,5471,0.040185,0.979357,0.875978,Keep original,0.883346,0.7
CS,18333,5472,0.511706,0.686263,0.789527,Accept refinement,0.883346,0.7
CS,18333,5473,0.000925,0.999787,0.883177,Keep original,0.883346,0.7
CS,18333,5474,0.519746,0.620316,0.788053,Accept refinement,0.883346,0.7
CS,18333,5475,0.000143,0.999969,0.88332,Keep original,0.883346,0.7
CS,18333,5476,0.02087,0.992607,0.87952,Keep original,0.883346,0.7
CS,18333,5477,0.002128,0.999337,0.882956,Keep original,0.883346,0.7
CS,18333,5478,0.002128,0.999462,0.882956,Keep original,0.883346,0.7
CS,18333,5479,0.00975,0.996838,0.881558,Keep original,0.883346,0.7
CS,18333,5480,0.165062,0.922951,0.853083,Keep original,0.883346,0.7
CS,18333,5481,6.6e-05,0.999987,0.883334,Keep original,0.883346,0.7
CS,18333,5482,5.7e-05,0.999988,0.883336,Keep original,0.883346,0.7
CS,18333,5483,0.030856,0.989007,0.877689,Keep original,0.883346,0.7
CS,18333,5484,0.615137,0.40214,0.770563,Accept refinement,0.883346,0.7
CS,18333,5485,0.311092,0.799922,0.826309,Accept refinement,0.883346,0.7
CS,18333,5486,0.03522,0.987401,0.876889,Keep original,0.883346,0.7
CS,18333,5487,0.124401,0.899879,0.860538,Keep original,0.883346,0.7
CS,18333,5488,0.26237,0.783479,0.835242,Accept refinement,0.883346,0.7
CS,18333,5489,0.000397,0.999906,0.883273,Keep original,0.883346,0.7
CS,18333,5490,0.040528,0.985262,0.875915,Keep original,0.883346,0.7
CS,18333,5491,0.299969,0.631513,0.828348,Accept refinement,0.883346,0.7
CS,18333,5492,1.1e-05,0.999998,0.883344,Keep original,0.883346,0.7
CS,18333,5493,0.092731,0.954411,0.866344,Keep original,0.883346,0.7
CS,18333,5494,0.004327,0.998559,0.882553,Keep original,0.883346,0.7
CS,18333,5495,2e-06,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,5496,0.060646,0.96766,0.872227,Keep original,0.883346,0.7
CS,18333,5497,0.308104,0.704205,0.826856,Accept refinement,0.883346,0.7
CS,18333,5498,0.013293,0.995871,0.880909,Keep original,0.883346,0.7
CS,18333,5499,0.002978,0.999175,0.8828,Keep original,0.883346,0.7
CS,18333,5500,0.342038,0.799119,0.820635,Accept refinement,0.883346,0.7
CS,18333,5501,0.122964,0.938499,0.860801,Keep original,0.883346,0.7
CS,18333,5502,0.001714,0.99957,0.883032,Keep original,0.883346,0.7
CS,18333,5503,0.078493,0.967426,0.868955,Keep original,0.883346,0.7
CS,18333,5504,0.001332,0.999683,0.883102,Keep original,0.883346,0.7
CS,18333,5505,0.01822,0.993367,0.880006,Keep original,0.883346,0.7
CS,18333,5506,0.001039,0.999756,0.883156,Keep original,0.883346,0.7
CS,18333,5507,0.006775,0.997947,0.882104,Keep original,0.883346,0.7
CS,18333,5508,0.003783,0.99881,0.882652,Keep original,0.883346,0.7
CS,18333,5509,0.029047,0.989645,0.878021,Keep original,0.883346,0.7
CS,18333,5510,0.019568,0.991381,0.879758,Keep original,0.883346,0.7
CS,18333,5511,0.006319,0.998216,0.882188,Keep original,0.883346,0.7
CS,18333,5512,0.58676,0.591107,0.775766,Accept refinement,0.883346,0.7
CS,18333,5513,0.026281,0.991133,0.878528,Keep original,0.883346,0.7
CS,18333,5514,0.000376,0.999919,0.883277,Keep original,0.883346,0.7
CS,18333,5515,0.000683,0.999816,0.883221,Keep original,0.883346,0.7
CS,18333,5516,0.015249,0.994751,0.88055,Keep original,0.883346,0.7
CS,18333,5517,0.000261,0.99994,0.883298,Keep original,0.883346,0.7
CS,18333,5518,0.042256,0.9845,0.875599,Keep original,0.883346,0.7
CS,18333,5519,7.6e-05,0.999985,0.883332,Keep original,0.883346,0.7
CS,18333,5520,0.017275,0.994267,0.880179,Keep original,0.883346,0.7
CS,18333,5521,0.283623,0.805544,0.831345,Accept refinement,0.883346,0.7
CS,18333,5522,0.000266,0.999942,0.883297,Keep original,0.883346,0.7
CS,18333,5523,0.006226,0.998248,0.882205,Keep original,0.883346,0.7
CS,18333,5524,0.001064,0.999744,0.883151,Keep original,0.883346,0.7
CS,18333,5525,0.00166,0.999535,0.883042,Keep original,0.883346,0.7
CS,18333,5526,0.000123,0.999973,0.883324,Keep original,0.883346,0.7
CS,18333,5527,0.015816,0.994703,0.880446,Keep original,0.883346,0.7
CS,18333,5528,0.042016,0.984129,0.875643,Keep original,0.883346,0.7
CS,18333,5529,0.361168,0.521074,0.817127,Accept refinement,0.883346,0.7
CS,18333,5530,0.000308,0.999934,0.88329,Keep original,0.883346,0.7
CS,18333,5531,0.001948,0.999457,0.882989,Keep original,0.883346,0.7
CS,18333,5532,0.027957,0.987773,0.87822,Keep original,0.883346,0.7
CS,18333,5533,0.116142,0.927638,0.862052,Keep original,0.883346,0.7
CS,18333,5534,0.022,0.991461,0.879313,Keep original,0.883346,0.7
CS,18333,5535,0.050977,0.9788,0.874,Keep original,0.883346,0.7
CS,18333,5536,0.123004,0.919188,0.860794,Keep original,0.883346,0.7
CS,18333,5537,0.001362,0.99967,0.883096,Keep original,0.883346,0.7
CS,18333,5538,0.323839,0.808908,0.823971,Accept refinement,0.883346,0.7
CS,18333,5539,0.247555,0.712155,0.837958,Accept refinement,0.883346,0.7
CS,18333,5540,0.00046,0.999895,0.883262,Keep original,0.883346,0.7
CS,18333,5541,0.105173,0.956932,0.864063,Keep original,0.883346,0.7
CS,18333,5542,0.127582,0.94024,0.859954,Keep original,0.883346,0.7
CS,18333,5543,0.021502,0.992673,0.879404,Keep original,0.883346,0.7
CS,18333,5544,0.014043,0.99541,0.880771,Keep original,0.883346,0.7
CS,18333,5545,4.6e-05,0.999992,0.883338,Keep original,0.883346,0.7
CS,18333,5546,0.272231,0.498475,0.833434,Accept refinement,0.883346,0.7
CS,18333,5547,0.01087,0.996498,0.881353,Keep original,0.883346,0.7
CS,18333,5548,0.063214,0.975508,0.871756,Keep original,0.883346,0.7
CS,18333,5549,0.03312,0.987326,0.877274,Keep original,0.883346,0.7
CS,18333,5550,0.012181,0.99597,0.881113,Keep original,0.883346,0.7
CS,18333,5551,0.334474,0.582207,0.822022,Accept refinement,0.883346,0.7
CS,18333,5552,0.001557,0.999612,0.883061,Keep original,0.883346,0.7
CS,18333,5553,0.018549,0.993841,0.879945,Keep original,0.883346,0.7
CS,18333,5554,0.070064,0.970876,0.8705,Keep original,0.883346,0.7
CS,18333,5555,0.001127,0.999736,0.883139,Keep original,0.883346,0.7
CS,18333,5556,0.002288,0.999353,0.882927,Keep original,0.883346,0.7
CS,18333,5557,0.002412,0.999295,0.882904,Keep original,0.883346,0.7
CS,18333,5558,0.05531,0.979419,0.873205,Keep original,0.883346,0.7
CS,18333,5559,0.214285,0.802758,0.844058,Accept refinement,0.883346,0.7
CS,18333,5560,0.06336,0.974304,0.871729,Keep original,0.883346,0.7
CS,18333,5561,0.005011,0.998467,0.882427,Keep original,0.883346,0.7
CS,18333,5562,7.1e-05,0.999985,0.883333,Keep original,0.883346,0.7
CS,18333,5563,0.001466,0.999641,0.883077,Keep original,0.883346,0.7
CS,18333,5564,0.011662,0.996462,0.881208,Keep original,0.883346,0.7
CS,18333,5565,0.0006,0.99984,0.883236,Keep original,0.883346,0.7
CS,18333,5566,0.053029,0.97538,0.873623,Keep original,0.883346,0.7
CS,18333,5567,0.024082,0.990443,0.878931,Keep original,0.883346,0.7
CS,18333,5568,0.011082,0.996229,0.881314,Keep original,0.883346,0.7
CS,18333,5569,0.005299,0.9982,0.882374,Keep original,0.883346,0.7
CS,18333,5570,0.186737,0.910613,0.849109,Keep original,0.883346,0.7
CS,18333,5571,0.002665,0.999262,0.882858,Keep original,0.883346,0.7
CS,18333,5572,0.031575,0.98921,0.877557,Keep original,0.883346,0.7
CS,18333,5573,0.004737,0.998728,0.882478,Keep original,0.883346,0.7
CS,18333,5574,0.000857,0.999778,0.883189,Keep original,0.883346,0.7
CS,18333,5575,0.08611,0.958181,0.867558,Keep original,0.883346,0.7
CS,18333,5576,0.1173,0.934901,0.86184,Keep original,0.883346,0.7
CS,18333,5577,0.008083,0.997544,0.881864,Keep original,0.883346,0.7
CS,18333,5578,0.395622,0.60116,0.81081,Accept refinement,0.883346,0.7
CS,18333,5579,0.108602,0.915534,0.863434,Keep original,0.883346,0.7
CS,18333,5580,0.295966,0.824093,0.829082,Accept refinement,0.883346,0.7
CS,18333,5581,0.002505,0.999293,0.882887,Keep original,0.883346,0.7
CS,18333,5582,0.023438,0.991139,0.879049,Keep original,0.883346,0.7
CS,18333,5583,0.017232,0.992765,0.880187,Keep original,0.883346,0.7
CS,18333,5584,0.002569,0.999252,0.882875,Keep original,0.883346,0.7
CS,18333,5585,0.166908,0.854867,0.852744,Keep original,0.883346,0.7
CS,18333,5586,0.095175,0.961476,0.865896,Keep original,0.883346,0.7
CS,18333,5587,0.005422,0.998173,0.882352,Keep original,0.883346,0.7
CS,18333,5588,0.007489,0.997422,0.881973,Keep original,0.883346,0.7
CS,18333,5589,0.376599,0.528564,0.814298,Accept refinement,0.883346,0.7
CS,18333,5590,0.127222,0.935688,0.86002,Keep original,0.883346,0.7
CS,18333,5591,0.00389,0.998912,0.882633,Keep original,0.883346,0.7
CS,18333,5592,4.2e-05,0.999992,0.883338,Keep original,0.883346,0.7
CS,18333,5593,0.001094,0.999728,0.883145,Keep original,0.883346,0.7
CS,18333,5594,0.002646,0.999242,0.882861,Keep original,0.883346,0.7
CS,18333,5595,3.2e-05,0.999994,0.88334,Keep original,0.883346,0.7
CS,18333,5596,0.003168,0.999151,0.882765,Keep original,0.883346,0.7
CS,18333,5597,0.213157,0.88113,0.844265,Keep original,0.883346,0.7
CS,18333,5598,0.005072,0.998415,0.882416,Keep original,0.883346,0.7
CS,18333,5599,0.283193,0.791259,0.831424,Accept refinement,0.883346,0.7
CS,18333,5600,0.00347,0.998845,0.88271,Keep original,0.883346,0.7
CS,18333,5601,0.000163,0.999964,0.883316,Keep original,0.883346,0.7
CS,18333,5602,0.000444,0.999896,0.883265,Keep original,0.883346,0.7
CS,18333,5603,0.332709,0.82412,0.822345,Keep original,0.883346,0.7
CS,18333,5604,0.029162,0.988875,0.877999,Keep original,0.883346,0.7
CS,18333,5605,0.014116,0.99511,0.880758,Keep original,0.883346,0.7
CS,18333,5606,0.029016,0.989623,0.878026,Keep original,0.883346,0.7
CS,18333,5607,0.001117,0.99971,0.883141,Keep original,0.883346,0.7
CS,18333,5608,0.009518,0.996289,0.881601,Keep original,0.883346,0.7
CS,18333,5609,0.013362,0.994366,0.880896,Keep original,0.883346,0.7
CS,18333,5610,0.43935,0.649447,0.802793,Accept refinement,0.883346,0.7
CS,18333,5611,0.008316,0.997426,0.881821,Keep original,0.883346,0.7
CS,18333,5612,0.694471,0.339238,0.756018,Accept refinement,0.883346,0.7
CS,18333,5613,0.003188,0.999058,0.882762,Keep original,0.883346,0.7
CS,18333,5614,0.252309,0.797271,0.837086,Accept refinement,0.883346,0.7
CS,18333,5615,0.182312,0.910819,0.84992,Keep original,0.883346,0.7
CS,18333,5616,0.036927,0.986868,0.876576,Keep original,0.883346,0.7
CS,18333,5617,0.01053,0.996802,0.881415,Keep original,0.883346,0.7
CS,18333,5618,0.002693,0.999304,0.882852,Keep original,0.883346,0.7
CS,18333,5619,0.008381,0.997456,0.881809,Keep original,0.883346,0.7
CS,18333,5620,0.001176,0.9997,0.88313,Keep original,0.883346,0.7
CS,18333,5621,0.04793,0.980963,0.874558,Keep original,0.883346,0.7
CS,18333,5622,0.004572,0.998753,0.882508,Keep original,0.883346,0.7
CS,18333,5623,0.004152,0.998706,0.882585,Keep original,0.883346,0.7
CS,18333,5624,0.156035,0.931099,0.854738,Keep original,0.883346,0.7
CS,18333,5625,0.001261,0.999643,0.883115,Keep original,0.883346,0.7
CS,18333,5626,0.023197,0.992287,0.879093,Keep original,0.883346,0.7
CS,18333,5627,0.312831,0.831588,0.82599,Keep original,0.883346,0.7
CS,18333,5628,0.034674,0.987193,0.876989,Keep original,0.883346,0.7
CS,18333,5629,0.348887,0.768736,0.819379,Accept refinement,0.883346,0.7
CS,18333,5630,0.24908,0.707172,0.837678,Accept refinement,0.883346,0.7
CS,18333,5631,0.001266,0.999667,0.883114,Keep original,0.883346,0.7
CS,18333,5632,0.055569,0.967124,0.873158,Keep original,0.883346,0.7
CS,18333,5633,0.559415,0.644305,0.78078,Accept refinement,0.883346,0.7
CS,18333,5634,0.006748,0.998103,0.882109,Keep original,0.883346,0.7
CS,18333,5635,0.019397,0.993011,0.87979,Keep original,0.883346,0.7
CS,18333,5636,0.412067,0.732404,0.807795,Accept refinement,0.883346,0.7
CS,18333,5637,0.028781,0.988977,0.878069,Keep original,0.883346,0.7
